hs2012_code_upstream,hs2012_code_downstream
5204,6404
8465,4416
2619,7218
2614,8714
6505,6506
2840,2810
9114,9114
8445,6212
5402,6115
7204,7305
2614,3210
703,703
2819,8506
7903,9306
2811,2841
3925,8513
7111,7113
5203,6110
4006,8803
2528,7018
8420,5503
2823,3304
6001,6704
5511,6505
7502,8487
2005,2005
7905,8528
7215,7301
2104,2104
8437,1007
5205,6505
8474,2611
6003,6308
7804,9022
2608,7225
6002,5907
5806,6301
5506,5508
6401,6402
8501,8435
7225,7311
4102,5112
4006,6401
4015,6216
7614,8903
2301,210
7407,8903
7419,8437
8403,8419
8409,8411
2302,1102
4401,7321
7215,8406
2507,6907
7412,8605
3926,9010
7206,7309
7206,7210
2820,3209
3105,1003
1701,2006
5807,6102
8503,8470
7801,3601
8479,8473
3104,802
8417,6907
7614,8803
7212,8903
3214,3214
601,1105
6905,6905
7616,8459
8211,8201
2829,3813
6005,6502
4107,6406
2520,6908
7310,303
7408,8428
6904,6914
4908,8714
1701,2106
7221,8411
8205,7216
601,2101
7206,7207
5211,6305
5601,6205
4001,8715
8533,8538
7227,7315
2845,3006
812,2008
5509,6309
3926,8539
5203,6207
7410,8311
2526,3403
5205,5911
7410,8503
7614,8703
7413,8904
3404,3214
1102,1902
8454,9301
7220,8407
8420,5701
6804,8438
7903,8506
5108,5808
3926,3921
7203,8702
7220,8302
7404,8461
3817,3406
2840,3401
8477,3407
3815,2942
5301,6504
6902,8404
8419,8477
303,1504
4807,4202
104,6203
4004,6403
5403,6109
5203,5909
7229,7302
5310,4601
7310,1806
7221,7323
7319,6114
2807,2818
7907,8483
3926,3214
9002,9013
405,2104
5208,6208
8458,8407
4107,9206
2817,3005
3203,6202
8482,8709
8455,8702
5603,6201
8458,7301
8474,7208
8477,8481
8002,8309
4702,6307
5901,5907
4016,4012
8411,2716
2913,3811
7319,6208
1207,1515
2510,3101
7221,8205
1301,3807
7223,9109
7214,8432
5502,8445
5404,9113
3204,5510
4304,4201
3906,8424
4703,4804
7220,7223
3203,5807
3915,5405
5111,5703
4503,4504
5006,6302
2815,5911
5604,8714
7410,8506
6308,6213
8439,4703
3201,6406
5513,6210
8457,9110
8450,8503
3105,802
7216,7318
7219,8518
7204,8606
2835,2809
2819,3214
5101,6302
2810,7002
8534,8521
5506,6404
7223,7317
8460,8215
3105,1006
3101,807
5509,4201
7219,7311
7306,8716
8420,5901
7503,7226
2827,3207
3817,3824
5208,6201
3903,8480
7801,7806
7407,8302
5801,6202
3909,3210
5106,6104
7223,8602
7202,9303
3204,6104
5810,6217
7325,8473
7407,8542
714,2005
8484,8606
8534,8529
4102,5104
5807,6307
4002,4006
3202,4102
2811,3810
5206,6505
7325,8709
5511,6207
2518,6802
7216,8481
8416,8402
8443,4801
7110,7118
8447,5907
2106,2105
8479,6910
7502,9112
7213,8418
5310,6213
5802,4201
7219,9021
5002,6108
3906,5703
5515,5808
811,2104
3923,401
7019,8535
7412,8403
7111,9108
5808,6101
8547,8486
8457,8803
4008,8487
2808,3208
8474,7419
8108,9018
6307,6112
3105,807
7902,8506
7411,8544
7406,7405
8483,8412
7224,8410
7223,9208
7604,8477
2905,2905
2617,8455
7202,7222
2842,6902
8479,8701
7407,8429
8417,7608
2615,8112
5402,5703
5208,6206
5906,5903
2606,7610
4817,4817
7503,8431
7001,8539
1301,3806
5005,5805
2906,3405
8420,5906
7107,8203
3901,8547
5605,6110
6305,704
8543,9022
8487,8704
2931,3603
3101,1102
7007,8907
7410,8526
7318,8450
7604,8459
2938,3303
8487,8904
5111,6205
7112,8454
8473,8439
2928,2929
2608,7901
7207,8608
5402,6105
1404,2001
7419,8905
6901,6914
1515,3403
4205,9111
7227,8438
7222,8477
5111,5701
2810,3816
5305,6202
3909,3926
7408,8603
5103,5110
2710,8408
7208,8479
7419,8805
7020,7004
2530,6806
2713,8417
8455,8906
2901,8703
8533,8528
7326,8438
5108,6005
2813,2809
5402,6210
2609,8455
4809,8443
6805,8445
6815,8460
7220,8412
7217,8438
2815,7013
5104,5601
7502,8714
4105,3504
4707,6813
9114,9103
6805,6910
1212,2202
7223,6601
4112,4205
5606,6108
8487,8419
4804,4811
7601,8803
8429,2517
3902,5806
8111,7211
8484,8484
8456,9302
7606,8428
6308,6307
4005,8512
5403,5606
7225,8204
2618,7304
7203,7308
6815,6806
5408,6211
7318,8308
201,1603
9001,8471
2816,3207
2903,3812
8540,8543
7305,7310
6001,6004
2817,7011
3206,7016
5406,5210
7804,8303
3809,6101
4002,8530
8479,9026
7224,8310
5514,6601
8307,8435
8458,7227
2927,3701
5109,6207
7325,7302
5401,6403
7907,9111
3913,5806
7204,9304
8107,3213
4908,4811
8475,7006
2603,8207
7207,8908
7318,7326
8413,8413
7413,8504
7601,7611
3901,4202
4303,6212
5603,5604
7326,7218
8480,8457
8475,7016
8507,8513
2706,3801
3808,2008
7412,8606
2601,7325
7310,2710
7202,8602
8459,8479
7308,8713
8479,8803
2849,7228
3205,3208
3823,3824
8477,9024
8538,9029
8442,4816
5310,6305
5502,5603
7419,8406
7609,8714
7227,8901
3912,4802
5503,5902
7601,8426
1806,2106
5507,6213
3926,9023
5203,6216
8547,8538
8503,8527
3913,6507
3901,5804
7304,7316
3923,8422
7217,8302
8417,7213
3506,6304
7310,3209
4809,4811
5407,6303
7608,8603
5212,5811
3906,5904
8438,1104
2834,1104
7801,3810
7223,9207
8466,8515
6001,5704
2901,4016
7324,8481
2525,6914
7601,8403
3904,3925
7208,8706
4407,9201
7318,8605
3403,8424
8462,7306
5602,5909
5503,5901
1003,1103
2817,4007
8608,8607
7019,8907
7002,9008
7229,8429
1004,2208
7312,8805
2813,2807
5301,5608
5112,5702
5306,6507
4017,6507
5209,5703
8501,8521
2901,2903
7003,7003
3104,1404
8460,8457
2901,4005
5604,6406
5211,6306
3403,5210
8110,7228
3801,8543
2611,8455
7408,8471
1515,1804
8457,8701
8454,7115
8419,7005
5604,5907
5609,6112
3102,103
8308,6202
5602,5811
5401,6103
2912,3809
5510,8446
2901,3214
2913,3304
7305,8906
7220,8483
4007,8702
8457,7219
2526,4005
9102,8506
8540,9031
7411,8536
3908,5701
5305,5905
1201,2306
7308,8906
7002,8539
8105,8483
3805,3210
1404,1214
7217,8430
5607,5608
5501,3921
8456,7305
3806,3307
4011,8428
3910,5905
5301,4601
7209,7304
7320,8429
7228,8409
7206,9303
7318,8509
7320,8410
3603,9303
5309,5811
7320,7308
7227,8406
8213,6113
2716,9024
8209,8465
2823,3918
5205,6003
7226,8203
5201,5206
2917,3906
8482,9104
7223,8402
7602,8714
7222,7322
2711,3911
7209,8433
4408,9112
7323,7322
3203,5007
7608,8503
4421,4410
2842,6912
3206,3702
5203,6502
5606,5509
7405,8431
8534,8538
7904,3810
5605,6113
7614,9113
7325,8202
6806,8516
7413,8426
5403,5806
7304,8434
3926,6209
3104,1004
7403,8601
4823,4812
5202,6212
2926,3824
3202,6204
6002,6301
2701,7212
2610,7221
7221,8409
7017,9022
5512,6405
5208,6303
1102,2309
7208,8450
4802,4903
2526,2526
7224,8708
8504,8418
7228,8204
7218,8311
7904,8426
7020,9022
103,4113
3920,8536
5513,6307
3921,8442
7408,8510
7110,8543
2819,3213
7221,7308
2705,8468
8102,9030
7225,7306
7407,8544
5806,6213
8445,5301
7403,9302
2846,9018
5508,6302
6307,6205
2207,3304
7218,8605
8532,8540
5107,6204
7403,9303
7405,8501
8112,8541
4007,6506
5606,6107
4003,4202
7226,8905
7601,8606
2617,7203
7228,8205
2812,2908
7309,2205
3105,2309
5608,8902
2308,103
2843,3304
8417,8417
8001,8451
7207,8707
9031,8439
7206,8458
205,2104
7205,9305
5514,6309
3104,808
9108,9110
7222,8716
2849,8203
8465,3925
5512,6213
5403,6502
5511,6306
8445,5211
2711,3921
7112,9111
4402,4419
7605,8903
8404,8502
2820,7221
5108,6302
5310,6216
7419,8454
8468,8537
2522,6809
2823,3703
3206,3209
4409,9207
5911,5803
5310,5905
2708,8480
8420,8448
904,2005
7505,8487
4005,4009
3926,3812
5606,6211
5404,5804
2908,3305
2832,305
2711,2710
5004,5806
5501,6601
7602,8803
3909,3209
7222,8905
5105,6506
8515,8607
6003,6305
5505,6406
4804,4819
7506,8429
2916,3906
2849,8515
7408,8412
5107,5802
8408,8430
4823,4817
3901,6107
5102,5705
8409,8705
5403,5407
5003,6217
7229,8535
2904,2908
7905,8537
511,1504
909,1601
5408,6306
7502,8803
8454,7605
7907,8487
2505,7008
8441,4901
6212,6114
2846,3207
4808,6805
7107,9307
3920,4202
3809,5509
7220,8214
7902,8303
5406,6114
4804,4821
7405,8468
3403,6006
2912,3823
3906,3215
4006,8708
8417,7604
8001,8543
2844,2844
7606,8213
5206,6116
8101,9307
3903,8715
2824,9306
8420,3907
3904,3921
2603,7118
1004,2309
8465,8465
7605,8487
3201,3405
8416,2704
8466,8451
4409,8480
8457,7616
6004,5703
5005,6303
5503,6213
8466,8441
6006,6404
1005,1902
8537,8418
7408,8525
4106,6602
2619,7326
5105,6217
2927,3604
2614,7118
9032,9031
8449,5602
7403,7408
2502,2807
7224,8406
8477,6403
7616,8311
7604,8473
3907,8802
806,2207
2710,8704
7407,8483
6005,5904
8477,8714
8466,8464
2933,3822
2206,8435
501,6504
4816,4903
5408,5703
2711,3813
9007,9007
2716,4002
6106,6113
1510,2104
2605,7223
5104,6109
9002,9014
7220,8311
2701,7221
1510,3826
7210,8504
2526,6906
7228,8703
2511,2833
4410,4410
5503,6217
8417,8311
7612,2007
8466,8474
5113,6308
7508,7506
8003,8504
7219,8905
7207,8418
5305,5701
2839,8451
7504,8535
5508,5508
5705,5704
2940,2206
3810,8708
8432,808
5106,5602
7418,8481
7213,7228
5303,6105
2921,3603
3926,8213
4008,5910
4409,4421
7223,8714
3403,6204
7409,8462
2914,3303
4010,8431
8463,8803
7905,8455
9033,8541
704,2005
3208,3205
5201,4201
8444,5516
8468,8706
7229,7312
7501,7227
4819,4202
5005,5802
7217,8711
4402,8417
2716,8412
2819,3207
4002,9111
4421,9208
7226,8308
5309,6504
7225,8535
7326,9307
4412,4420
5505,6214
4413,8605
2849,7227
7311,2801
2712,3403
9008,8528
4002,4014
8108,8411
5301,4602
8502,8538
4113,8715
7411,8434
1522,1503
8518,8517
7408,9030
2812,3207
5810,5701
5601,6112
8111,8113
2505,8424
8543,8604
5406,6212
2606,7612
3904,8484
8465,8302
8109,3212
3903,8214
7201,7227
7610,9301
5402,6001
3809,5602
5512,6212
3911,3921
4005,4007
8479,8472
3905,5607
4205,6602
2716,7202
2813,4704
3920,8480
5510,6105
3505,4808
7213,8904
2711,8407
8713,8702
2926,3919
8487,8444
3902,3405
4411,4421
7616,8438
1516,3401
8543,8511
8507,8428
3926,8215
5514,5705
7203,9303
8002,8908
5808,5805
7002,8464
8111,8417
908,2103
8514,7501
7226,7313
7605,8424
7222,8202
3506,6401
7606,8602
2936,3004
3809,4113
7229,8201
7602,8539
3910,3818
3903,3305
2523,6811
8473,8426
1404,2309
2706,2904
5208,6215
8206,8210
5502,5503
8468,7606
5401,6203
8479,8454
4808,5311
5306,6102
7109,7118
8475,7013
1703,2007
4701,4811
5910,8704
7408,9104
5408,5803
6213,6302
8204,8466
5006,5005
5104,6111
2704,7201
5603,6205
2716,7011
8474,7211
7607,8418
2820,7228
7409,8603
7905,8605
2601,7310
6117,6505
3808,806
4001,3405
3919,8442
2502,2503
8514,2818
5209,5701
6310,6306
7223,8415
7802,9307
8108,8515
8213,6202
7501,8487
2611,8454
7221,8422
8445,5704
8456,7226
9001,9010
2940,3006
5507,6105
6114,6107
5802,5802
3203,3210
2509,2523
6004,6106
8546,8403
8457,8607
7405,8537
9025,8438
2903,2909
5003,6110
7411,8707
8507,8470
7206,8908
7208,8436
1501,2106
3912,4805
8429,8430
8507,8531
8448,6207
5514,5909
5508,6203
8463,8455
2617,7205
5504,5907
8503,8602
7806,8507
8445,5606
7310,8506
3905,3922
305,2309
2904,2942
7302,8702
7403,8802
7903,8487
7221,7118
8484,8419
2902,5604
5408,5805
5609,6217
8112,8517
5509,6113
7111,9101
5004,5909
5512,5508
8714,8483
7801,8504
2701,8403
4802,4823
8455,7409
5906,5608
4304,5802
5808,5701
804,2009
7209,8905
8001,8419
3921,6404
2827,2829
2818,7603
2716,3909
2909,3003
8420,6907
7801,8454
1503,1518
2915,3209
8535,8509
705,2104
7212,8214
5007,5909
7412,7412
7410,5605
5202,6103
7505,8459
7224,8409
3104,813
2846,8546
7405,8605
8544,8538
8448,8445
8463,7215
5211,6203
1209,1007
8110,8536
8468,7229
8484,8408
5402,3306
7605,8716
8458,7326
3925,3919
5903,6301
5402,6307
2618,7302
8001,8455
7602,8907
3206,6211
5504,5609
4016,8546
907,2103
9024,5906
7207,8206
8112,8419
8429,2617
3809,5510
6106,6114
8102,8430
7314,7314
8309,2203
2606,8606
7308,8902
7003,7007
4812,4202
7302,8602
3204,5905
504,410
7606,8301
8416,8487
105,1601
511,206
104,6301
5303,5911
4007,5604
8457,8412
2839,6910
7225,7326
7502,8606
8440,8440
8474,7216
5211,6304
7225,8203
3901,3920
3505,4805
6105,5810
5406,5903
7204,7324
1104,2302
4821,4903
3816,8454
8532,8517
5906,6506
3925,6216
2610,8311
3910,8536
3926,8538
6504,8449
7505,8903
5005,6103
3818,8543
7224,8710
3819,8438
1521,3403
3301,3303
8514,8113
2915,3405
8420,4803
8448,8447
3906,9002
810,806
8714,8713
8311,8802
3812,4009
5604,9021
8425,8907
8446,6107
5103,6307
7603,3810
3403,6309
3806,3304
7611,8609
2820,8113
8462,9111
5106,5704
5511,5801
7406,8714
5203,5804
5108,6001
5512,6208
1507,1905
8102,8708
4004,4008
7318,8410
2904,2910
3903,5607
9105,8527
7802,8468
5408,5702
2505,6906
2505,6909
9013,9008
3606,3602
4004,4003
8514,7215
5609,6204
7325,7310
5501,6213
2848,3103
7206,7317
5308,6309
8477,6306
7601,8415
8420,4804
5310,4201
3903,6603
7216,8419
6006,6306
7614,8451
2835,3103
5003,5803
8205,8201
7415,9305
805,812
8473,8805
7402,9022
5203,6213
3205,3206
3801,3816
8448,6110
2009,2106
2711,4002
3902,8518
7902,2817
5108,6006
8482,8472
7616,8480
8541,8536
5502,6001
1505,3403
4412,8714
402,403
8108,8424
5511,5516
2829,2828
8454,7204
5512,6209
3907,8451
8506,8519
5501,3923
5802,6204
7222,8211
2910,2909
3211,4810
6302,6303
8417,7108
8534,8419
7219,7310
8502,8448
8487,8466
8206,8214
8451,5901
5207,5209
7205,8215
4805,4819
2605,7221
2915,3215
7404,8702
4016,4007
7218,7319
3208,4911
5602,4303
2942,3506
8715,8714
7403,8547
8111,8538
2921,3203
8207,7209
7310,1601
1508,3405
5003,6209
5111,6405
5407,5902
8543,8536
8438,307
2601,8483
7211,9303
8481,8907
8420,4408
3213,4911
2608,7223
8533,9026
2924,5503
1201,1517
7217,7317
5810,6117
3101,702
7616,8305
7306,8905
3902,5401
5302,6116
602,2006
7015,7015
4002,8465
3101,1003
3302,2106
4706,6304
3807,3401
5402,6005
2823,6810
7229,8602
7504,6813
2807,2830
2805,8539
7326,8903
8487,8709
2603,8538
7221,7223
5903,5904
7010,409
5109,6211
8446,5803
8002,8608
2525,3206
7501,7118
7611,2206
2507,4804
8110,8544
4008,8484
6004,4201
7604,8302
3211,3212
5609,5511
2522,2523
5302,5607
3809,4804
8202,7308
5501,5910
5505,5503
8477,6406
5509,5807
5407,6504
1201,2106
2525,6909
1302,3809
7216,8437
5807,6209
8455,8602
2833,2523
5402,5514
5803,6212
6307,6210
6210,6206
8108,8711
5005,6206
7227,8712
7229,7301
7219,9304
2614,7228
7204,8907
5202,6107
2514,6802
5108,6202
7404,8803
7405,8306
5209,6507
2807,2942
7320,9003
8421,1509
7312,8302
7210,8215
1404,712
2711,3925
2905,3824
7112,9108
4706,4811
8459,7207
7413,8487
7304,8424
8514,7905
7408,8301
3704,4909
8451,6005
3204,5208
9033,8433
7227,7312
7307,8705
4010,8706
3204,4810
1515,3406
8477,4017
7306,8419
5407,6204
7601,8311
8108,8479
8442,4908
5508,5802
2927,3703
5302,5901
7605,8713
7207,7304
1518,1516
7312,8702
5207,6001
5302,6001
3102,1512
7602,8504
7206,9305
8474,2609
8463,7318
5504,5508
3920,8525
8417,7020
5504,5808
2713,3811
2942,2937
8477,6115
7419,8487
6305,2106
5401,5802
9103,9102
8484,7322
2901,2937
4705,4411
7609,8704
5505,6108
5204,6507
8412,8708
3207,6905
4106,4202
1701,2105
5606,6203
7220,8901
8447,6006
7019,8905
8462,7226
7403,8421
2815,2910
5207,6208
1201,1507
8483,8457
8447,6115
8543,9024
7320,8483
5508,6210
2807,3812
5107,6213
6209,6210
7407,8504
5212,5810
8457,9108
7204,8454
5206,5606
2819,6904
2818,3405
4809,4816
4823,6507
7210,7302
7213,8458
2530,6813
5202,5602
7204,7308
3907,8418
5901,5901
7219,8416
1522,3823
5605,6006
2917,3812
5004,6210
7303,8408
7223,8462
8444,6305
5308,6110
3807,3403
2621,7005
2919,3304
7211,8710
7804,8708
8425,8428
5609,6002
1212,3913
7223,8403
7410,8538
4007,9020
2603,7413
1104,1103
7507,8803
6815,3816
4003,4016
5808,6203
8419,8440
8503,8606
8609,2713
3916,8424
9033,8535
5911,5404
9111,9102
3906,5804
5407,6402
8505,8473
7228,8425
3901,8707
7206,7322
7228,8602
2607,2824
3909,3207
2713,3816
4304,6307
8455,8431
1301,3301
8507,8521
2901,3921
7216,8901
4114,8707
6903,8480
5310,5811
5206,6109
4811,8443
5504,6406
5308,6207
3815,4007
3911,3307
8446,5512
604,5808
5604,8547
7225,8708
7225,8454
2512,8421
1205,1514
1211,3003
5511,6006
2515,6907
3901,6102
3210,3405
7604,8466
7010,2106
2009,2105
5003,6108
6004,5911
3905,6404
4823,5603
8482,8601
7215,8710
2506,6907
3214,3209
3903,8536
4813,2402
5509,6201
4413,6602
5210,5901
7505,8538
2922,2942
7616,8538
7605,8426
6214,6204
7318,8702
2513,8206
7007,8707
9024,8803
7219,8458
7606,8211
7411,8431
8110,9306
2927,5208
1213,1401
1003,1902
7221,8308
7226,7118
506,3202
6111,6115
7229,8463
7228,8604
2808,3102
8007,8305
7409,8502
2209,2103
5301,5901
2917,3304
5501,6406
7608,7614
7002,9003
5604,9003
2921,5603
5004,6116
6005,9021
8483,8433
7213,8711
8506,8512
5309,6301
8542,9106
2807,3603
8438,2105
5203,6303
5505,5801
2906,3304
5604,6002
5406,6306
2821,7212
7227,9305
7904,8802
5301,4813
8477,4814
3905,5506
4017,9209
8111,7223
3810,7326
8501,9029
5406,5407
7218,8802
5507,5408
1212,1702
2606,8901
8431,8458
2530,6810
8514,7009
5205,5808
3907,8708
5606,6106
7221,7313
7405,8455
7312,8410
7210,8908
4601,4201
2520,6809
8439,4816
3907,8542
6001,6106
8479,9029
7226,8702
7405,8518
8419,8446
4301,6301
5102,6506
3910,8513
7110,8518
4102,4105
1512,2309
7211,8302
8502,8426
7614,8802
8479,8413
2502,7218
5306,6001
9109,8527
3104,5302
5605,5703
2902,3602
906,3302
7206,8310
8109,3818
8434,8431
7403,8608
3902,5910
5205,6209
5906,6117
5303,6301
2401,8478
4301,6217
7604,8201
7407,8481
5109,4201
5109,5909
7212,8712
7904,8606
5801,5808
8542,8528
5310,6507
2832,2206
5507,6210
8102,8207
5105,6704
4811,3005
7505,7508
8451,5806
7602,7605
4414,5907
3926,9105
2701,6810
5508,6101
8201,701
7208,7323
3904,8707
1702,3003
4812,4808
2826,7002
5603,5907
8457,8473
5308,6504
7612,1514
3103,805
8503,8905
8111,8479
7210,8428
2807,2941
5806,6215
9013,8486
5515,5510
7601,8413
4002,6813
5902,6805
8526,8901
8457,8711
5305,5901
8530,8606
4203,9113
2908,3402
2204,2205
7019,5908
5406,5906
7402,8518
5502,6102
2207,3210
1204,1518
2840,7006
2520,6808
2846,9013
8487,8406
7220,9306
5606,4202
7019,8802
7407,7117
7505,7501
7202,8607
8502,2716
8456,7616
7216,8476
7219,8466
3103,1007
4403,6602
4103,6602
7608,9026
4804,4909
2827,2806
7403,9021
7503,8311
7218,8418
7227,8468
5605,6215
7220,8473
7326,8208
7401,8311
7409,8203
2606,8481
7318,8602
7606,9033
9201,9201
1201,2104
8413,8428
3105,307
8540,8517
3913,3306
2603,7410
3810,7227
8407,8438
7608,8609
8210,304
4407,4416
6214,6217
7605,8714
5202,5606
4011,8702
7410,8507
1506,1517
4005,8803
4416,2009
6806,8417
7005,9025
8455,7219
8538,8527
5202,5901
8436,8431
5102,6501
4418,9112
2707,2907
2511,8546
7217,9112
8471,8523
5508,5514
7308,8903
8547,8536
3903,3919
7212,8467
4705,5603
703,711
2942,2924
7216,9305
2917,3506
5603,6216
3809,5004
8512,8708
2711,3302
9032,8512
8514,3909
2903,2906
7402,8543
2704,6903
1805,2106
3901,5906
7405,8533
2914,3210
7214,8803
3205,2106
7213,7307
5502,5402
4911,4817
405,406
9033,8483
3404,8546
7210,9304
7212,8425
2909,3808
7220,9305
203,2104
7419,8547
2716,7613
8445,5001
7211,8476
6305,809
2711,3906
7606,9305
4706,6302
7207,8428
7403,8451
7406,8113
7403,8406
812,813
5802,5701
5105,6304
7801,8301
2937,2937
2924,3920
3809,4814
3911,5907
2606,8310
3921,8424
4405,4408
7220,8433
8451,5804
2501,303
5605,6202
5102,6304
2909,2909
4007,8715
2711,3604
8502,8512
5604,6208
3102,1002
5102,5603
5202,6106
2606,8207
5803,6204
3103,105
3215,4905
7306,7216
6003,6307
8441,4818
2839,7003
5504,5608
7229,8473
7806,8301
5210,6215
8471,8521
2942,3003
4802,4906
8534,8438
3904,5904
8437,1201
6813,8605
3214,6908
7326,8465
6815,6803
5506,5513
2712,5907
7007,8704
5510,6307
7901,7227
8105,8544
5811,6202
9030,8537
6117,6103
7207,7308
3905,4814
7318,8438
2922,3204
5601,6203
8479,8436
5511,6002
8504,2716
3917,8424
6305,5307
8482,8716
2847,2833
2518,6810
3926,9031
7601,8547
7229,8476
4304,6405
5103,5111
7214,8310
8467,8903
7227,7304
6814,3304
4406,4421
3908,3923
8430,2601
104,6204
7009,8704
7003,8530
8442,4903
5407,4201
4005,5607
5203,5811
5206,5211
5309,6216
5910,8451
402,404
3926,9202
2907,3307
6004,8715
7019,5903
7207,8903
8208,8433
7505,8425
8514,2821
1204,1516
4802,4819
8108,8407
8407,8805
7505,7224
5511,6217
4016,6406
7221,9303
8208,8438
8474,6815
7315,8437
5107,5907
5603,6114
8503,8426
3909,3809
8102,8456
5509,6105
8484,8603
7007,8702
3503,4811
7004,9010
7003,8539
7324,7322
3905,5402
7616,8604
5514,6305
3910,5907
5103,6110
7406,8455
7219,9113
7115,7114
8417,8419
8511,8409
2601,8215
8487,8429
9107,8419
7010,2205
7107,8308
8420,6101
2601,7322
7209,7216
3903,8708
8503,8479
5804,6201
7222,7310
7221,8701
3803,3211
409,3004
7229,8702
4412,4419
3905,6303
1301,3210
1209,713
7217,8442
7215,8473
6005,5701
2922,3005
3506,5705
4806,4812
7110,9030
4003,6404
2922,2106
7227,8608
3925,3921
7111,7114
6001,6507
1515,3405
5302,5906
5112,5703
2716,8452
7224,8425
7223,8805
7216,8407
3105,1103
3101,714
2716,6005
3920,3918
7225,8802
8112,8468
1001,3505
602,1211
2815,4811
7411,8607
5506,6307
7209,8204
7604,8424
4403,8906
6109,6112
5512,6506
7220,8713
5501,5407
7203,7315
7602,8701
2716,8419
7404,8527
7227,7311
3806,3921
5514,6307
7005,9008
7308,8803
7413,8509
7006,9011
8111,8707
5401,6210
3204,6112
5310,6306
7113,9113
5502,6307
7222,8482
8544,9106
2842,2818
7403,8482
6603,6303
6802,6801
2921,3303
7612,3006
5607,8804
4701,3704
7505,8533
5504,6109
4013,8708
7603,3215
4804,4907
8424,8479
403,2105
7413,8455
9032,8422
7205,7223
2805,8542
2840,7011
2807,7607
3403,8449
7207,7208
7608,8702
7409,8703
7312,7302
7215,8530
5516,8804
7229,9111
7314,7308
5510,5511
5101,6303
8207,8707
5202,6213
5911,5603
7601,8905
4016,8714
9014,8802
2617,2608
6005,6209
3910,8451
7227,8442
6005,6114
3911,8708
7315,7313
8458,7220
7203,7215
7211,8530
7019,8517
2514,6804
2823,7003
8463,8208
8534,9103
7412,8479
8409,8904
2843,7114
501,5808
7212,9301
2814,3101
7221,7315
7205,8607
4008,5904
8468,8479
5112,6216
5510,6112
5506,5516
8503,8467
2830,3811
7215,8432
2909,3822
5001,5005
7504,8205
3909,6301
5516,6405
2616,9111
8708,8703
2846,7011
2716,8543
6001,9113
6914,6912
5507,6114
8306,8306
8504,8501
2911,3303
2849,6908
4705,4809
2921,3215
7502,9114
7610,8705
2902,4017
5807,6202
7802,8507
5204,6104
3501,3506
8501,8447
5516,6406
4806,4807
9207,9209
3809,6206
8445,6103
3403,8442
2818,8480
5408,6304
5401,6101
7608,9031
408,2104
7406,8419
5103,6501
8209,8437
5305,6116
5211,6208
7218,7228
3707,3706
7306,8712
8462,8466
7301,8908
4017,8424
7020,9010
3926,8436
3803,6807
7502,8518
5306,5701
7227,7314
7213,8203
7308,7318
8534,8509
7403,9027
9001,7015
3104,704
7603,8543
402,402
8307,8907
3606,3605
3906,8512
1404,3826
6308,5811
3908,5510
8459,8706
7107,8212
4705,4823
8511,8711
6001,6102
6603,8452
7009,9001
7211,8606
8112,8506
3904,9021
8477,3913
8431,8425
7407,8473
5403,6110
3202,6406
8455,8215
7502,7223
2826,8542
5508,6211
7407,9109
3901,5501
2003,2106
3904,8544
8452,6105
5004,6003
3926,8707
9026,8434
7203,8408
7907,9306
3909,9003
8515,8311
7905,8473
7106,9102
3926,8703
4704,4821
7309,1511
1513,3401
5402,6303
8708,8901
4010,8478
7001,3207
5306,6302
